Date,name,Low,Average7_Low,Max7_Low,Min7_Low,Varp7_Low,Average30_Low,Max30_Low,Min30_Low,Varp30_Low,Open,Average7_Open,Max7_Open,Min7_Open,Varp7_Open,Average30_Open,Max30_Open,Min30_Open,Varp30_Open,Volume,Average7_Volume,Max7_Volume,Min7_Volume,Varp7_Volume,Average30_Volume,Max30_Volume,Min30_Volume,Varp30_Volume,High,Average7_High,Max7_High,Min7_High,Varp7_High,Average30_High,Max30_High,Min30_High,Varp30_High,Close,Average7_Close,Max7_Close,Min7_Close,Varp7_Close,Average30_Close,Max30_Close,Min30_Close,Varp30_Close,Adjusted Close,Average7_Adjusted Close,Max7_Adjusted Close,Min7_Adjusted Close,Varp7_Adjusted Close,Average30_Adjusted Close,Max30_Adjusted Close,Min30_Adjusted Close,Varp30_Adjusted Close,Close_today,Daily_increase,Confirmed,Average7_Confirmed,Max7_Confirmed,Min7_Confirmed,Varp7_Confirmed,Average30_Confirmed,Max30_Confirmed,Min30_Confirmed,Varp30_Confirmed,Confirmed_increase,Average7_Confirmed_increase,Max7_Confirmed_increase,Min7_Confirmed_increase,Varp7_Confirmed_increase,Average30_Confirmed_increase,Max30_Confirmed_increase,Min30_Confirmed_increase,Varp30_Confirmed_increase,Deaths_increase,Average7_Deaths_increase,Max7_Deaths_increase,Min7_Deaths_increase,Varp7_Deaths_increase,Average30_Deaths_increase,Max30_Deaths_increase,Min30_Deaths_increase,Varp30_Deaths_increase,Deaths,Average7_Deaths,Max7_Deaths,Min7_Deaths,Varp7_Deaths,Average30_Deaths,Max30_Deaths,Min30_Deaths,Varp30_Deaths,Incident_Rate,Average7_Incident_Rate,Max7_Incident_Rate,Min7_Incident_Rate,Varp7_Incident_Rate,Average30_Incident_Rate,Max30_Incident_Rate,Min30_Incident_Rate,Varp30_Incident_Rate,Total_Test_Results,Average7_Total_Test_Results,Max7_Total_Test_Results,Min7_Total_Test_Results,Varp7_Total_Test_Results,Average30_Total_Test_Results,Max30_Total_Test_Results,Min30_Total_Test_Results,Varp30_Total_Test_Results,Case_Fatality_Ratio,Average7_Case_Fatality_Ratio,Max7_Case_Fatality_Ratio,Min7_Case_Fatality_Ratio,Varp7_Case_Fatality_Ratio,Average30_Case_Fatality_Ratio,Max30_Case_Fatality_Ratio,Min30_Case_Fatality_Ratio,Varp30_Case_Fatality_Ratio,Testing_Rate,Average7_Testing_Rate,Max7_Testing_Rate,Min7_Testing_Rate,Varp7_Testing_Rate,Average30_Testing_Rate,Max30_Testing_Rate,Min30_Testing_Rate,Varp30_Testing_Rate
2021/3/2,WMT,-0.616606116,-0.614042566,-0.612141674,-0.614498684,-0.315634451,-0.604750222,-0.604545304,-0.607586723,-0.40980181,-0.616075854,-0.613417044,-0.611845585,-0.613854163,-0.321979041,-0.604670479,-0.604539626,-0.606905898,-0.3999986,0.251338129,0.581363312,0.28723511,0.949567046,-0.218517955,0.189180264,0.823432435,0.019959701,0.202456327,-0.616062858,-0.613902288,-0.612272301,-0.614864344,-0.31876104,-0.604909845,-0.604779298,-0.608312573,-0.390848715,-0.616173482,-0.614662228,-0.612120255,-0.615516852,-0.319688612,-0.605133222,-0.604643765,-0.608835779,-0.400444401,-0.615099291,-0.612351724,-0.61031217,-0.61418395,-0.318596766,-0.603284976,-0.60328061,-0.607237521,-0.400608258,-0.617457502,-0.959118937,0.519291779,0.525497577,0.519291779,0.529033652,-0.442125037,0.536066177,0.519291779,0.529876875,-0.272282751,-0.490091599,-0.270174959,-0.391298333,-0.014146733,-0.446190823,0.052730797,0.005124408,0.419772321,-0.297421844,0.527497965,0.931565155,1.306127954,1.147069368,0.643747857,1.380691564,1.381236137,1.275013836,1.539956953,0.561568347,0.555908614,0.561568347,0.54542797,0.305915757,0.504041687,0.561568347,0.406579414,1.115449755,0.508726792,0.51698948,0.508721701,0.522306567,-0.530600122,0.532591437,0.508721701,0.537284145,-0.360738743,0.324027326,0.321286384,0.324010097,0.315435915,0.546065052,0.307571045,0.324010097,0.282942616,0.57924219,-0.564202755,-0.577605429,-0.576428856,-0.575964961,-0.158337272,-0.646292279,-0.640166288,-0.655401391,-0.399469077,0.317677992,0.314812222,0.317362476,0.309476434,0.366046967,0.304838028,0.317362476,0.279139767,0.348133104
2021/3/3,WMT,-0.618723537,-0.615121058,-0.613142798,-0.616540855,-0.315763441,-0.605185525,-0.604545304,-0.609730803,-0.409040114,-0.617784861,-0.61442268,-0.612368497,-0.615585037,-0.322126368,-0.605108994,-0.604539626,-0.608720106,-0.399423396,0.772828832,0.646097602,0.28723511,0.949567046,-0.21424549,0.218051487,0.823432435,0.019959701,0.220581776,-0.618435487,-0.614914281,-0.613054123,-0.616488512,-0.318778397,-0.605335202,-0.604779298,-0.610013141,-0.390201646,-0.617246502,-0.615899081,-0.613966786,-0.617554456,-0.320365444,-0.605589318,-0.604643765,-0.610969584,-0.39963286,-0.616158817,-0.613342658,-0.610846365,-0.61418395,-0.319409153,-0.603696836,-0.60328061,-0.607237521,-0.400072015,-0.61960189,-1.936825984,0.524085717,0.530125526,0.524085717,0.534622523,-0.470262251,0.541969402,0.524085717,0.538236969,-0.298236496,-0.34273314,-0.28856796,-0.391298333,-0.014146733,-0.454208937,0.017292413,0.005124408,0.419772321,-0.337782135,1.178067113,0.808733929,0.690665763,1.147069368,0.012934256,1.415304669,1.381236137,1.275013836,1.516482697,0.574108006,0.564966517,0.574108006,0.557236273,0.296061146,0.515348827,0.574108006,0.423666537,1.021226381,0.513245482,0.52120961,0.51324051,0.527535914,-0.553798359,0.538011119,0.51324051,0.54400122,-0.379834177,0.326883544,0.32831455,0.326866273,0.324758907,0.121394957,0.315064808,0.326866273,0.290510519,0.542503422,-0.561533397,-0.576291847,-0.57395786,-0.572752363,-0.158333997,-0.643675685,-0.638077312,-0.647795389,-0.400593311,0.322096829,0.321943513,0.321780255,0.318852944,0.081120636,0.312233371,0.321780255,0.284078598,0.297016265
2021/3/4,WMT,-0.619816684,-0.616199551,-0.614833773,-0.617663608,-0.315914671,-0.605673065,-0.604545304,-0.610909584,-0.408203803,-0.619179278,-0.615547629,-0.613397719,-0.617018689,-0.322412837,-0.605556108,-0.604539626,-0.610222783,-0.398702625,0.918050007,0.739550799,0.28723511,0.949567046,-0.211547091,0.253211734,0.823432435,0.019959701,0.249064624,-0.618729954,-0.615858808,-0.614066376,-0.616790884,-0.319286098,-0.605794588,-0.604779298,-0.610329736,-0.389607705,-0.619392553,-0.616862973,-0.615846587,-0.617606927,-0.321042276,-0.606105653,-0.604643765,-0.611024532,-0.398986525,-0.618277908,-0.614558754,-0.61267092,-0.616197305,-0.320070917,-0.604144695,-0.60328061,-0.609346255,-0.399284519,-0.619652945,-0.047023671,0.528954062,0.534653873,0.528954062,0.54018925,-0.476953591,0.547761862,0.528954062,0.547244067,-0.3221938,-0.327786639,-0.311528002,-0.395042065,-0.014146733,-0.469816199,-0.008808011,0.005124408,0.419772321,-0.357322584,0.546573295,0.722770055,0.690665763,1.147069368,-0.145048378,1.34724084,1.381236137,1.275013836,1.36650742,0.5835917,0.573692542,0.5835917,0.567708245,0.412319769,0.526400009,0.5835917,0.442610851,0.939328586,0.513706346,0.524750526,0.513701387,0.532468811,-0.599767808,0.543225617,0.513701387,0.55216551,-0.401829671,0.336622719,0.335408861,0.336605306,0.333886975,-0.021563293,0.322638764,0.336605306,0.298321319,0.505764654,-0.558730114,-0.575021959,-0.571362889,-0.571923664,-0.158233654,-0.641190943,-0.635883529,-0.638981962,-0.40145643,0.339970742,0.330297594,0.33964989,0.327889327,0.461349671,0.320069148,0.33964989,0.303951349,0.270233267
2021/3/5,WMT,-0.619412134,-0.616976065,-0.616154585,-0.617663608,-0.316266057,-0.606178018,-0.604545304,-0.610909584,-0.407591337,-0.620055039,-0.61664701,-0.615696869,-0.617919093,-0.322879373,-0.606089205,-0.604539626,-0.611166537,-0.398018599,0.451671869,0.656447586,0.254824202,0.949567046,-0.230885617,0.285398115,0.823432435,0.019959701,0.230939175,-0.618586925,-0.616626236,-0.615835761,-0.616790884,-0.320088873,-0.606245466,-0.604779298,-0.610329736,-0.389111846,-0.619443647,-0.617357714,-0.616894618,-0.617606927,-0.321654442,-0.606553143,-0.604643765,-0.611024532,-0.398576407,-0.618328353,-0.615514771,-0.614528338,-0.616249141,-0.320733159,-0.604654346,-0.60328061,-0.609400547,-0.398656945,-0.618299944,1.246762577,0.533728453,0.539072319,0.533728453,0.544899982,-0.461693125,0.553419088,0.533728453,0.556315938,-0.34315644,-0.346659642,-0.336862246,-0.509401563,-0.014146733,-0.48826947,-0.040673778,0.005124408,0.419772321,-0.393817477,0.316665371,0.645078855,0.690665763,1.147069368,-0.213954902,1.252786672,1.352776777,1.275013836,1.092081664,0.591962809,0.582118628,0.591962809,0.575094508,0.583185257,0.537095991,0.591962809,0.461395563,0.873070781,0.517910744,0.528191026,0.517905897,0.536595884,-0.617738268,0.548314064,0.517905897,0.560334954,-0.421280969,0.345247284,0.342437464,0.345229746,0.342160753,0.04360885,0.330247285,0.345229746,0.30734361,0.481272142,-0.556505331,-0.573647668,-0.569303431,-0.571923664,-0.158093413,-0.638891389,-0.634142467,-0.630113976,-0.402028965,0.348268095,0.338551871,0.347945258,0.335265557,0.880222107,0.327531265,0.347945258,0.313327133,0.287591977
2021/3/8,WMT,-0.618499748,-0.617433346,-0.616449033,-0.617663608,-0.316684162,-0.60668297,-0.604545304,-0.610909584,-0.407263341,-0.617929403,-0.617107217,-0.616958496,-0.617919093,-0.32341548,-0.606553515,-0.604539626,-0.611166537,-0.397716158,0.737708688,0.707431127,0.254824202,0.949567046,-0.234483483,0.32087863,0.823432435,0.019959701,0.230939175,-0.618511206,-0.617132232,-0.616872703,-0.616790884,-0.320470734,-0.606747388,-0.604779298,-0.610329736,-0.388793079,-0.618089597,-0.617860985,-0.617377044,-0.617606927,-0.321930348,-0.607086689,-0.604643765,-0.611024532,-0.398218459,-0.616991316,-0.616007228,-0.615563889,-0.616249141,-0.321332419,-0.605100221,-0.60328061,-0.609400547,-0.398259362,-0.619355115,-0.960345297,0.544110764,0.551802555,0.544110764,0.556676239,-0.484514988,0.569330996,0.544110764,0.580726969,-0.391071048,-0.665494451,-0.401912559,-0.509401563,-0.22261525,-0.450428653,-0.165797673,-0.265068152,0.105935187,-0.491594846,-0.705370728,0.465238114,0.690665763,0.300722453,0.422880078,0.936447006,0.940547259,0.649006324,0.859208947,0.606280661,0.606442909,0.606280661,0.596281421,0.176276245,0.566752746,0.606280661,0.499545359,0.722550667,0.530262555,0.538798444,0.530258036,0.547373696,-0.589368955,0.562833674,0.530258036,0.58097102,-0.463477473,0.358586203,0.361006377,0.35856847,0.361880349,-0.046791219,0.352147664,0.35856847,0.333788719,0.371055838,-0.560048285,-0.570206834,-0.569159855,-0.569065559,-0.158266705,-0.633274963,-0.634021088,-0.625354704,-0.403266206,0.376755138,0.363200701,0.376425483,0.35507958,1.391237157,0.349434205,0.376425483,0.337068987,0.36574526
2021/3/9,WMT,-0.618060761,-0.61762316,-0.616449033,-0.617663608,-0.316826496,-0.607144391,-0.604545304,-0.610909584,-0.407023951,-0.618380037,-0.617439588,-0.616958496,-0.617919093,-0.323603732,-0.607035022,-0.604539626,-0.611166537,-0.397433503,0.365422752,0.637699469,0.254824202,0.949567046,-0.231560217,0.341997857,0.823432435,0.019959701,0.220581776,-0.618477545,-0.617368364,-0.616872703,-0.616790884,-0.32049243,-0.607206773,-0.604779298,-0.610329736,-0.388500196,-0.619145587,-0.617980406,-0.617377044,-0.617606927,-0.321982081,-0.607577207,-0.604643765,-0.611024532,-0.398056151,-0.618034036,-0.616497277,-0.616040578,-0.616249141,-0.321601888,-0.605623195,-0.60328061,-0.609400547,-0.397912345,-0.618495658,0.789804599,0.548102205,0.555928941,0.548102205,0.561491812,-0.516026357,0.574371557,0.548102205,0.587015118,-0.405046142,-0.503934667,-0.404187836,-0.509401563,-0.22261525,-0.45020297,-0.185981199,-0.265068152,0.105935187,-0.496558058,0.37790722,0.438441844,0.690665763,0.300722453,0.384962887,0.949663701,0.940547259,0.649006324,0.837279379,0.614948136,0.614071238,0.614948136,0.608823491,-0.079959101,0.576308819,0.614948136,0.506563025,0.664563594,0.531707052,0.542092135,0.531702571,0.551918083,-0.597548344,0.567442261,0.531702571,0.587323672,-0.477771595,0.364198869,0.36675967,0.364181055,0.364750627,-0.132986635,0.359230534,0.364181055,0.341674319,0.33431707,-0.555473033,-0.568981475,-0.568347844,-0.566312186,-0.158327446,-0.631364528,-0.633334615,-0.625354704,-0.403809872,0.376311903,0.371595242,0.376425483,0.359519014,1.164465582,0.356753111,0.376425483,0.346760648,0.390914444
2021/3/10,WMT,-0.617931655,-0.617951022,-0.617391268,-0.617663608,-0.317409175,-0.607631931,-0.604985397,-0.610909584,-0.406986644,-0.618329023,-0.617763437,-0.617016597,-0.617919093,-0.323943402,-0.60750793,-0.604539626,-0.611166537,-0.397261083,0.900725724,0.706185777,0.254824202,0.949567046,-0.21559469,0.390727273,0.823432435,0.019959701,0.215403076,-0.615810449,-0.617309331,-0.616625812,-0.616790884,-0.32036659,-0.607623623,-0.604779298,-0.610329736,-0.388622798,-0.618285462,-0.617886575,-0.61670331,-0.617606927,-0.321706175,-0.608016091,-0.604893908,-0.611024532,-0.398334394,-0.61718473,-0.616621295,-0.616040578,-0.616249141,-0.321652015,-0.606113856,-0.60328061,-0.609400547,-0.397754926,-0.61569605,2.552559016,0.552252519,0.559963144,0.552252519,0.566382127,-0.535336359,0.5793453,0.552252519,0.593909356,-0.418023014,-0.472021093,-0.425437887,-0.509401563,-0.22261525,-0.459148202,-0.201725916,-0.265068152,0.105935187,-0.49971191,0.165066696,0.256982537,0.123863833,0.300722453,-0.149267641,0.954872887,0.940547259,0.649006324,0.825351564,0.622585619,0.620999014,0.622585619,0.618309008,-0.152725888,0.585884481,0.622585619,0.521386697,0.597279917,0.535718135,0.545313073,0.535713761,0.552381568,-0.581884245,0.571977803,0.535713761,0.593182848,-0.490778169,0.375483482,0.373720061,0.375465503,0.374537739,-0.156112234,0.36643535,0.375465503,0.350313061,0.309824558,-0.554668922,-0.568017933,-0.567603487,-0.564780332,-0.158347098,-0.629402073,-0.632705337,-0.619741787,-0.404519277,0.38974225,0.381279949,0.389409487,0.37747624,0.889411729,0.364206285,0.389409487,0.35393844,0.444783357
2021/3/11,WMT,-0.615297782,-0.617761207,-0.61611252,-0.617663608,-0.316870975,-0.60798888,-0.604985397,-0.610909584,-0.407089239,-0.614502878,-0.617541856,-0.615481064,-0.617919093,-0.323219044,-0.607903454,-0.60535864,-0.611166537,-0.397560697,0.510246809,0.747823201,0.254824202,1.144932256,-0.244377612,0.399820981,0.823432435,0.019959701,0.215403076,-0.615440251,-0.617216565,-0.616263705,-0.616790884,-0.320145284,-0.608031966,-0.60506581,-0.610329736,-0.388838034,-0.615483683,-0.617639205,-0.61670331,-0.617606927,-0.321223339,-0.608351709,-0.604893908,-0.611024532,-0.398386564,-0.614418154,-0.616523766,-0.615374861,-0.616249141,-0.321379969,-0.606548392,-0.60352776,-0.609400547,-0.398024333,-0.615738587,-0.037817978,0.556731279,0.563941548,0.556731279,0.571178065,-0.535284373,0.584243367,0.556731279,0.600924505,-0.429003445,-0.406044399,-0.438300504,-0.525357857,-0.22261525,-0.468266787,-0.219557781,-0.265068152,0.105935187,-0.512899468,0.167074626,0.189002737,-0.027523646,0.300722453,-0.275285878,0.89068366,0.940547259,0.649006324,0.705733499,0.630232819,0.627664341,0.630232819,0.626681726,-0.12584564,0.595218757,0.630232819,0.537859593,0.53897335,0.545405893,0.549856473,0.545401777,0.556609876,-0.520292981,0.57664865,0.545401777,0.599360491,-0.498302894,0.377800231,0.379617426,0.377782218,0.383204756,-0.210772741,0.373434478,0.377782218,0.357114798,0.27308579,-0.559083431,-0.568067526,-0.567603487,-0.564780332,-0.158342929,-0.627742173,-0.632705337,-0.612830766,-0.405215112,0.39398703,0.389013391,0.393653251,0.385812269,0.936205737,0.371566586,0.393653251,0.355207863,0.486540526
2021/3/12,WMT,-0.614824371,-0.617200391,-0.615649816,-0.617663608,-0.316070348,-0.608319711,-0.604985397,-0.610909584,-0.407274223,-0.615217089,-0.617175395,-0.615481064,-0.617919093,-0.322666567,-0.608247388,-0.60535864,-0.611166537,-0.397682239,0.218526235,0.658680834,0.254824202,0.893378031,-0.21424549,0.40982171,0.823432435,0.019959701,0.207635027,-0.614573656,-0.616668402,-0.615416046,-0.616790884,-0.319516082,-0.608363745,-0.60506581,-0.610329736,-0.389030111,-0.615526253,-0.616845913,-0.615089676,-0.617606927,-0.320374066,-0.608635693,-0.604893908,-0.611024532,-0.398551771,-0.614460192,-0.616280547,-0.615374861,-0.616249141,-0.320909964,-0.606880318,-0.60352776,-0.609400547,-0.398075374,-0.614045212,1.506085012,0.561126287,0.567865615,0.561126287,0.575394118,-0.517342071,0.589058952,0.561126287,0.608692563,-0.438985655,-0.422868169,-0.450826305,-0.575565058,-0.22261525,-0.476701957,-0.238993747,-0.265068152,0.105935187,-0.529154431,0.023507669,0.136489241,-0.027523646,0.300722453,-0.335746561,0.805657688,0.81808577,0.649006324,0.4806536,0.637185261,0.634126932,0.637185261,0.634121443,-0.041436551,0.604233287,0.637185261,0.553297492,0.492652649,0.549784594,0.554424856,0.549780595,0.560582627,-0.466583599,0.581264645,0.549780595,0.60624991,-0.504606954,0.38518523,0.385337263,0.38516711,0.38373939,-0.059405183,0.380459473,0.38516711,0.366911592,0.248593278,-0.557492851,-0.568206142,-0.567603487,-0.564780332,-0.158345013,-0.62623236,-0.632705337,-0.607079561,-0.405718579,0.401647008,0.39665558,0.401311397,0.385991581,1.016628267,0.379143496,0.401311397,0.365439277,0.509193997
2021/3/15,WMT,-0.614187416,-0.616397993,-0.615027268,-0.617248101,-0.315794577,-0.608537363,-0.604985397,-0.610909584,-0.407320857,-0.613329523,-0.616340206,-0.614335639,-0.617919093,-0.321733495,-0.608488141,-0.60535864,-0.611166537,-0.39783346,0.079299063,0.523793781,0.243677214,0.654957244,-0.204576227,0.397699866,0.823432435,0.019959701,0.212813726,-0.614380147,-0.61604434,-0.615226763,-0.616644018,-0.319290438,-0.608618959,-0.60506581,-0.610329736,-0.389111846,-0.613831565,-0.616120862,-0.615089676,-0.617300849,-0.320520641,-0.608833621,-0.604893908,-0.611024532,-0.398556118,-0.612786807,-0.615494301,-0.613780447,-0.616249141,-0.320078979,-0.607153285,-0.60352776,-0.609400547,-0.398235249,-0.614632367,-0.514466467,0.571648638,0.579516124,0.571648638,0.585616685,-0.515969739,0.602750902,0.571648638,0.62733539,-0.458950075,-0.51415217,-0.446202734,-0.575565058,-0.292111727,-0.478625688,-0.322466629,-0.565759395,0.001312314,-0.586502224,-0.710390552,0.007363589,-0.027523646,-0.063501468,-0.218537462,0.541194627,0.81808577,0.205156736,0.430557091,0.648014746,0.652150396,0.648014746,0.649671471,-0.245245766,0.629190849,0.648014746,0.584144271,0.374538472,0.559919397,0.567292662,0.559915666,0.570484641,-0.441288716,0.594471604,0.559915666,0.622406739,-0.518711648,0.406874849,0.398150615,0.406856413,0.390401133,0.897153694,0.399534374,0.406856413,0.392475478,0.101638205,-0.561856525,-0.568842256,-0.567603487,-0.566645484,-0.158297671,-0.623081634,-0.632705337,-0.59534609,-0.406515998,0.421722531,0.416487915,0.421382115,0.413986795,0.141959631,0.400652935,0.421382115,0.386924977,0.534498998
2021/3/16,WMT,-0.614187416,-0.615647362,-0.615027268,-0.616311001,-0.316052557,-0.60872019,-0.604985397,-0.610909584,-0.407336402,-0.61496201,-0.615607285,-0.614335639,-0.616196962,-0.322601089,-0.608720296,-0.60535864,-0.611166537,-0.397839113,-0.135430212,0.429376635,0.243677214,0.287242217,-0.139364918,0.387815997,0.823432435,0.019959701,0.223171126,-0.614775586,-0.615496177,-0.615226763,-0.616566265,-0.319568154,-0.60882313,-0.60506581,-0.610329736,-0.389106397,-0.614419176,-0.61560053,-0.615089676,-0.617300849,-0.320606862,-0.609005733,-0.604893908,-0.611024532,-0.398537279,-0.613367028,-0.614783911,-0.613780447,-0.615946706,-0.320225085,-0.607353405,-0.60352776,-0.609400547,-0.398240126,-0.6146664,-0.029973246,0.575523653,0.583443573,0.575523653,0.589785729,-0.530024628,0.60718338,0.575523653,0.631322654,-0.46394118,-0.527321714,-0.450046681,-0.575565058,-0.292111727,-0.478656102,-0.329266748,-0.565759395,0.001312314,-0.585896949,-0.147166336,-0.086693118,-0.216757994,-0.063501468,-0.377660151,0.543906848,0.81808577,0.205156736,0.424824443,0.654141251,0.657751354,0.654141251,0.657310422,-0.359460957,0.637221053,0.654141251,0.588734048,0.32717125,0.563451126,0.571842445,0.563447489,0.574518535,-0.507230928,0.598792649,0.563447489,0.626503229,-0.52355283,0.413163227,0.405163198,0.413144699,0.390401133,1.569898399,0.406342082,0.413144699,0.398811379,0.101638205,-0.561525928,-0.569691878,-0.567603487,-0.566645484,-0.158295587,-0.622227235,-0.632705337,-0.59534609,-0.406744458,0.424272148,0.423354321,0.423931122,0.427479743,0.045156217,0.40794993,0.423931122,0.393647012,0.544074467
2021/3/17,WMT,-0.61491045,-0.615129686,-0.615027268,-0.615860131,-0.316555172,-0.608937842,-0.604985397,-0.610909584,-0.407350392,-0.615234097,-0.61522378,-0.614335639,-0.616196962,-0.322895743,-0.608926656,-0.60535864,-0.611166537,-0.397812261,0.041423912,0.317400843,0.243677214,0.287242217,-0.156005045,0.383177218,0.823432435,0.019959701,0.225760476,-0.61573473,-0.615099813,-0.615226763,-0.616531708,-0.320210374,-0.609078345,-0.60506581,-0.610329736,-0.389100948,-0.614453234,-0.615063139,-0.615089676,-0.616417595,-0.321663064,-0.609246689,-0.604893908,-0.611024532,-0.398544525,-0.613400654,-0.61426978,-0.613780447,-0.615946706,-0.320305856,-0.607520077,-0.60352776,-0.609400547,-0.398221343,-0.61561095,-0.832146791,0.579758218,0.58738309,0.579758218,0.594284701,-0.536613778,0.611627614,0.579758218,0.635652741,-0.470928726,-0.45509701,-0.447265001,-0.575565058,-0.292111727,-0.477872977,-0.32649675,-0.565759395,0.001312314,-0.586801368,-0.191340784,-0.150536581,-0.216757994,-0.063501468,-0.464475223,0.55544455,0.81808577,0.205156736,0.39167018,0.660053984,0.663105834,0.660053984,0.664959092,-0.411554473,0.645294644,0.660053984,0.596685146,0.269837132,0.567463477,0.576392409,0.567459947,0.584261387,-0.590352465,0.603114847,0.567459947,0.630786089,-0.528844372,0.418707201,0.411353617,0.418688593,0.390401133,2.347759464,0.413128787,0.418688593,0.404381488,0.101638205,-0.561771027,-0.570688776,-0.570217568,-0.566645484,-0.158349777,-0.621359983,-0.632705337,-0.593963085,-0.40702138,0.436765302,0.43008655,0.436421286,0.428731165,0.554968417,0.415447239,0.436421286,0.398938115,0.569095285
2021/3/18,WMT,-0.616674977,-0.614931244,-0.615027268,-0.615727523,-0.31699107,-0.609251261,-0.604985397,-0.610909584,-0.40735661,-0.616373435,-0.614934021,-0.614335639,-0.616144511,-0.323485051,-0.609201803,-0.60535864,-0.611166537,-0.397781169,0.275525112,0.302943599,0.243677214,0.287242217,-0.157579111,0.407378859,0.823432435,0.019959701,0.199866977,-0.616735945,-0.614846815,-0.615226763,-0.614743395,-0.320861273,-0.609367587,-0.60506581,-0.610329736,-0.389065529,-0.615398518,-0.614926659,-0.615089676,-0.615438146,-0.322072612,-0.609565096,-0.604893908,-0.611024532,-0.398490905,-0.61433405,-0.613739996,-0.613780447,-0.615073973,-0.321339461,-0.60776073,-0.60352776,-0.609400547,-0.398228814,-0.617542602,-1.716060115,0.584062482,0.591297613,0.584062482,0.598699544,-0.530000866,0.616074673,0.584062482,0.640778115,-0.476918052,-0.441096309,-0.45302621,-0.589788816,-0.292111727,-0.480733784,-0.325830928,-0.565759395,0.001312314,-0.586886831,0.241368016,-0.137228366,-0.150075414,-0.063501468,-0.430369973,0.555616754,0.81808577,0.205156736,0.391656091,0.66806071,0.668511693,0.66806071,0.671912871,-0.355512351,0.653368882,0.66806071,0.608515065,0.212221901,0.571645486,0.580153251,0.571642068,0.588664989,-0.583269604,0.607437816,0.571642068,0.635538139,-0.534285783,0.426072823,0.418267127,0.426054107,0.390401133,3.041527441,0.419981183,0.426054107,0.411429382,0.101638205,-0.560727577,-0.570919558,-0.570217568,-0.566645484,-0.158350671,-0.62049981,-0.632705337,-0.589303495,-0.407286763,0.444630306,0.437337082,0.444284408,0.428731165,1.006897957,0.423035819,0.444284408,0.407084549,0.587873441
2021/3/19,WMT,-0.616700798,-0.614758685,-0.615027268,-0.614463321,-0.317409175,-0.609582091,-0.604985397,-0.610909584,-0.407440552,-0.617249196,-0.614780618,-0.614335639,-0.615034304,-0.323914756,-0.60952854,-0.60535864,-0.611166537,-0.397786822,1.429153586,0.387924817,0.583684319,0.287242217,0.031308818,0.473155919,0.823432435,0.019959701,0.238707225,-0.616273197,-0.614914281,-0.615226763,-0.614743395,-0.320809201,-0.609673845,-0.60506581,-0.610329736,-0.389143178,-0.617331668,-0.614986369,-0.615089676,-0.615438146,-0.322046746,-0.609874897,-0.604893908,-0.611024532,-0.398637273,-0.615786466,-0.613539785,-0.613780447,-0.613637139,-0.321888537,-0.60806253,-0.60352776,-0.609400547,-0.398205271,-0.616070456,1.330675389,0.588483244,0.595215826,0.588483244,0.602537584,-0.509459741,0.620502316,0.588483244,0.645997246,-0.482907378,-0.417694931,-0.452175925,-0.585415071,-0.292111727,-0.480287546,-0.330405967,-0.565759395,0.001312314,-0.588413228,-0.363018754,-0.206467052,-0.150075414,-0.063501468,-0.484487001,0.495345179,0.81808577,0.205156736,0.359447748,0.673142648,0.673650245,0.673142648,0.676757676,-0.27074712,0.661216467,0.673142648,0.62112365,0.157979371,0.576152373,0.583932465,0.576149074,0.592006768,-0.557471116,0.61175713,0.576149074,0.640454437,-0.539197601,0.434250363,0.425294142,0.434231528,0.390401133,3.840411778,0.426878121,0.434231528,0.4187223,0.101638205,-0.560851373,-0.571390982,-0.570307089,-0.566645484,-0.15837717,-0.619778699,-0.632705337,-0.585344728,-0.407475993,0.452842381,0.444666657,0.452494517,0.428731165,1.53429418,0.43063348,0.452494517,0.414629979,0.610658695
